,user_id,position,career,updated_at,want_to_be,desired_role,benefits_in_companies,name,type,my_languages_,level_languages_,my_languages_1,level_languages_1,my_languages_2,level_languages_2,benefits_in_companies_1,benefits_in_companies_2,benefits_in_companies_3
883,86541,administrador de software,analisis y desarrollo de sistema de informacion,2023-09-01 13:02:21,employment,desarrollador de software,study_opportunities,análisis de datos,my_knowledge,EN,basic,not,basic,not,basic,flexible_schedules,laboral_training,formation
884,96299,aun no he tenido la oportunidad de trabajar,derecho y programación,2023-09-01 13:05:43,employment,analista de datos / gobierno y gestión ti,study_opportunities,derecho,my_knowledge,EN,basic,not,basic,not,basic,flexible_schedules,scholarships,free_time
885,93768,none,gestor empresarial,2023-09-01 13:04:49,freelancer,analista de datos / gobierno y gestión ti,study_opportunities,asesoría comercial,my_knowledge,not,basic,not,basic,not,basic,study_opportunities,"[""a""]",scholarships
886,82605,analista,ingeniería de sistemas,2023-09-01 13:01:06,freelancer,desarrollador de software remoto,study_opportunities,mejora continua,my_knowledge,not,basic,not,basic,not,basic,flexible_schedules,prepaid_medicine,salary_increase
887,153247,abogado asesor,especialización en derecho administrativo,2023-09-01 13:19:15,employment,data engineer / data scientist,flexible_schedule,atención al cliente,my_knowledge,ES,advanced,EN,intermediate,not,basic,child_care,child_care,personal_recognition
888,64061,none,economia,2023-09-01 12:46:17,employment,data scientist,study_opportunities,javascript,digital_tools,ES,advanced,EN,advanced,not,basic,personal_recognition,prepaid_medicine,flexible_schedules
889,162795,estudiante,bachiller académico,2023-09-01 13:20:24,employment,data engineer / data scientist,study_opportunities,análisis de datos,my_knowledge,ES,advanced,EN,intermediate,"[['not', 'basic']]","[['not', 'basic']]",flexible_schedules,laboral_training,formation
890,77416,abogado en relaciones contractuales,derecho,2023-09-01 12:59:15,employment,"analista qa junior , analista de pruebas",study_opportunities,redacción,my_knowledge,ES,advanced,EN,intermediate,not,basic,flexible_schedules,scholarships,agreements
891,1965151,empleado,ingeniero en telecomunicaciones,2023-09-01 14:00:59,employment,administrador de redes y seguridad,study_opportunities,comunicación,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
892,177969,administrador,análisis y desarrollo de sistemas de información,2023-09-01 13:22:26,employment,data engineer / data scientist,formation,correo electrónico,digital_tools,ES,intermediate,not,basic,not,basic,child_care,child_care,personal_recognition
893,14082,none,ingeniería química,2023-09-01 11:53:43,entrepreneur,"soporte y asesor informatico, diseñador web.",bonuses,apm,digital_tools,not,basic,not,basic,not,basic,study_opportunities,flexible_schedules,flexible_schedules
894,93728,software developer,desarrollador de software full stack,2023-09-01 13:04:48,employment,software developer,bonuses,nextjs,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,flexible_schedules,formation
895,1958187,empleado,análisis y desarrollo de sistemas de información,2023-09-01 13:24:44,employment,diseño de experiencias o servicios,flexible_schedule,administración,my_knowledge,ES,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
896,1965659,desempleado,estoy realizando un técnico en el sena sobre programación de aplicaciónes y servicios en la nube,2023-09-01 14:01:12,employment,desarrollo front-end y back-end,study_opportunities,plataformas,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
897,26518,coordinador,ingeniería civil,2023-09-01 12:06:42,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,project,digital_tools,EN,intermediate,not,basic,not,basic,scholarships,home_office,laboral_training
898,75623,tecnico de soporte,ingenieria de sistemas y computacion,2023-09-01 12:58:35,employment,data scientist,bonuses,conocimiento de redes,my_knowledge,EN,basic,ES,"[['not', 'basic']]",not,basic,personal_recognition,study_opportunities,home_office
899,1963505,desempleado,ingenieria de sistemas 7 semestres,2023-05-06 18:16:45,employment,desarrollo - semillero - testing,flexible_schedule,computadores,my_knowledge,ES,advanced,not,basic,not,basic,pet_care,free_time,travels
900,1957779,desempleado,ensamble y reparación de computadores,2023-09-01 13:24:40,employment,me adapto al que sea pero preferiblemente enseñar,flexible_schedule,deportes,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
901,73077,docente de educacion preescolar,licenciatura en educacion preescolar,2023-09-01 12:53:57,employment,data scientist,bonuses,pedagogía,my_knowledge,EN,basic,not,basic,not,basic,child_care,flexible_schedules,study_opportunities
902,78202,psicóloga domiciliaria con pacientes crónicos.,psicología,2023-09-01 12:59:32,employment,"analista qa junior , analista de pruebas",flexible_schedules,investigación,my_knowledge,ES,advanced,EN,basic,not,basic,scholarships,formation,pet_care
903,105963,gerente,tecnico,2023-09-01 13:08:27,practice,empleo,bonuses,electrónica,my_knowledge,EN,basic,DE,basic,not,basic,home_office,flexible_schedules,study_opportunities
904,171611,desempleado,técnico laboral por competencias en gestión contable y financiera,2023-09-01 13:21:26,employment,data engineer / data scientist,flexible_schedule,inventarios,my_knowledge,EN,basic,not,basic,not,basic,child_care,child_care,personal_recognition
905,57016,directora de producción,diseño de espacios / escenario,2023-09-01 12:40:24,employment,data scientist,flexible_schedules,negociación,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,prepaid_medicine,bonuses
906,66697,none,comunicación social y periodismo,2023-09-01 12:49:40,employment,data scientist,events,resolución de conflictos,my_knowledge,not,basic,not,basic,not,basic,distraction_spaces,child_care,flexible_schedules
907,75596,ingeniera de cargas laborales,ingeniera industrial,2023-09-01 12:58:34,employment,data scientist,study_opportunities,recursos humanos,my_knowledge,EN,intermediate,not,basic,not,basic,home_office,laboral_training,formation
908,68290,aux. dpto de ingeniería biomedica,ingeniería biomedica,2023-09-01 12:50:04,employment,data scientist,bonuses,capacitación de personal,my_knowledge,ES,advanced,EN,intermediate,not,basic,study_opportunities,scholarships,laboral_training
909,87721,estidiante,programación,2023-09-01 13:03:08,employment,desarrollador de software,scholarships,computadores,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,"[""a""]",scholarships
910,1957767,empleado,ingenieria de sistemas y computacion,2023-09-01 13:24:40,employment,data engineer / data scientist,flexible_schedule,analítica,my_knowledge,EN,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
911,26478,none,comunicación publicitaria,2023-09-01 12:06:41,entrepreneur,"soporte y asesor informatico, diseñador web.",bonuses,publicidad,my_knowledge,not,basic,not,basic,not,basic,study_opportunities,flexible_schedules,flexible_schedules
912,70251,funcionario público alcaldía de santa marta,abogado,2023-09-01 12:52:59,first_job,data scientist,laboral_training,design thinking,my_knowledge,EN,basic,not,basic,not,basic,formation,scholarships,flexible_schedules
913,92898,servicio al cliente,ingenieria mecatrónica,2023-09-01 13:04:38,practice,analista de datos / gobierno y gestión ti,study_opportunities,computadores,my_knowledge,EN,advanced,not,basic,not,basic,flexible_schedules,scholarships,formation
914,61765,sistema de monitoreo y evaluación para la innovación sm&e.,ingeniero en mecatrónica,2023-09-01 12:42:45,employment,data scientist,bonuses,matemáticas,my_knowledge,EN,basic,not,basic,not,basic,scholarships,agreements,prepaid_medicine
915,1961659,empleado,gestion de procesos industriales,2023-09-01 13:36:39,employment,"ingeniero de datos, ciencia de datos",study_opportunities,administración,my_knowledge,EN,basic,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
916,44208,biomelab s.a.s,administración de empresas,2023-09-01 12:29:21,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,administración talento humano,my_knowledge,EN,intermediate,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
917,120921,benefits analyst,administración de empresas,2023-09-01 13:11:19,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedules,administración,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,prepaid_medicine,personal_recognition
918,108696,empleado,ingeniería de sitemas,2023-09-01 13:09:10,employment,desarrollador junior,study_opportunities,data,my_knowledge,ES,intermediate,not,basic,not,basic,prepaid_medicine,distraction_spaces,scholarships
919,1950913,"digitador, facturador",instalaciones hidraulicas sanitarias y de gas.,2023-09-01 13:23:46,employment,qa tester,flexible_schedules,compras,my_knowledge,ES,advanced,not,basic,not,basic,distraction_spaces,child_care,formation
920,72650,asesor de servicio al cliente,tecnología en análisis y programación de sistemas de información,2023-09-01 12:53:44,first_job,data scientist,study_opportunities,software,my_knowledge,EN,basic,not,basic,not,basic,scholarships,distraction_spaces,laboral_training
921,104354,none,gestión de negocios y especialización en rr.hh,2023-09-01 13:08:10,employment,analista backoffice,personal_recognition,administración,my_knowledge,EN,basic,not,basic,not,basic,formation,bonuses,flexible_schedules
922,1844645,none,ingeniería ambiental,2023-09-01 13:23:12,freelancer,desarrollador de software,flexible_schedules,calculo,my_knowledge,EN,basic,not,basic,not,basic,formation,child_care,formation
923,62077,desarrollador junior,ingeniería de software,2023-09-01 12:42:50,employment,data scientist,bonuses,software,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,scholarships,agreements
924,172891,desempleado,técnico programación software,2023-09-01 13:21:36,employment,programador - ux design,flexible_schedule,escritura,my_knowledge,EN,advanced,not,basic,not,basic,child_care,child_care,personal_recognition
925,1965393,desempleado,ingeniería de sistemas,2023-09-01 14:01:09,employment,desarrollador,study_opportunities,ingles,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
926,52238,gestor de mejora continua,"ingeniería industrial, especialista en seguridad",2023-09-01 12:36:44,employment,"soporte y asesor informatico, diseñador web.",agreements,indicadores de gestión,my_knowledge,EN,advanced,not,basic,not,basic,laboral_training,salary_increase,bonuses
927,1576119,coordinador administrativo,administracion de empresas turisticas y hoteleras,2023-10-12 11:39:52,employment,analista de datos / gobierno y gestión ti,flexible_schedules,administración,my_knowledge,ES,advanced,EN,basic,not,basic,prepaid_medicine,events,formation
928,1960797,desempleado,ingenieria en electrónica y telecomunicaciones,2023-09-01 13:36:18,employment,senior o lead data engineer,study_opportunities,redes,my_knowledge,EN,basic,not,basic,not,basic,prepaid_medicine,salary_increase,distraction_spaces
929,44761,profesor/tutor de biología independiente,biología,2023-09-01 12:29:30,first_job,"soporte y asesor informatico, diseñador web.",study_opportunities,estadística,my_knowledge,ES,advanced,EN,advanced,not,basic,flexible_schedules,laboral_training,formation
930,63022,auxiliar operativo,tecnólogo de producción multimedia,2023-09-01 12:45:52,entrepreneur,data scientist,study_opportunities,atención al cliente,my_knowledge,EN,basic,FR,basic,not,basic,scholarships,free_time,pet_care
931,67121,desarrollador java full stack junior,diplomado desarrollo de sotfware,2023-09-01 12:49:46,employment,data scientist,study_opportunities,java,my_knowledge,ES,advanced,not,basic,not,basic,laboral_training,child_care,flexible_schedules
932,1959989,empleado,analisis y desarrollo de software,2023-09-01 13:36:04,employment,"ingeniero de datos, ciencia de datos",flexible_schedule,análisis,my_knowledge,EN,basic,not,basic,not,basic,distraction_spaces,salary_increase,distraction_spaces
933,93639,none,bioingeniería,2023-09-01 13:04:47,employment,analista de datos / gobierno y gestión ti,bonuses,calidad,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,scholarships,travels
934,1959467,desempleado,química farmacéutica,2023-09-01 13:29:41,employment,product manager,flexible_schedule,planeación,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
935,35798,none,técnico en mecánica automotriz,2023-09-01 12:10:40,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,ventas,my_knowledge,not,basic,not,basic,not,basic,flexible_schedules,child_care,flexible_schedules
936,126105,auxiliar de contabilidad,administración y recuperación de la cartera,2023-09-01 13:12:23,employment,"desarrollador backend, fullstack, lider tecnico",study_opportunities,creación y dirección empresas,my_knowledge,EN,intermediate,not,basic,not,basic,"[""a""]","[""a""]",personal_recognition
937,1966055,desempleado,ingeniería mecatrónica,2023-09-01 14:06:09,employment,"ingeniería mecatronica, en busca de solucionar problemas y hacerlos realidad.",study_opportunities,asesoría,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
938,49211,none,contador público,2023-09-01 12:31:45,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,contabilidad,my_knowledge,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,distraction_spaces,child_care,flexible_schedules
